City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
262,Belaya Gora,RU,68.5333,146.4167,-4.31,93,100,6.08,overcast clouds,2022-02-26 05:01:33
263,Turayf,SA,31.6725,38.6637,44.94,80,55,11.77,broken clouds,2022-02-26 05:01:33
264,Fairbanks,US,64.8378,-147.7164,27.48,90,100,5.84,overcast clouds,2022-02-26 05:01:33
265,Isiolo,KE,0.3546,37.5822,72.81,58,6,4.34,clear sky,2022-02-26 05:01:34
266,Port Hardy,CA,50.6996,-127.4199,39.38,65,40,19.57,scattered clouds,2022-02-26 04:58:00
267,Shetpe,KZ,44.1667,52.1167,50.68,47,96,32.14,overcast clouds,2022-02-26 05:01:34
268,Berlevag,NO,70.8578,29.0864,21.09,63,93,15.86,overcast clouds,2022-02-26 05:01:34
269,Yatou,CN,37.15,122.3833,47.44,58,42,21.05,scattered clouds,2022-02-26 05:01:35
270,Champoton,MX,19.35,-90.7167,74.32,82,65,5.84,broken clouds,2022-02-26 05:01:35
271,Karratha,AU,-20.7377,116.8463,97.7,46,17,16.98,light rain,2022-02-26 05:01:35
272,Veraval,IN,20.9,70.3667,77.31,42,41,8.77,scattered clouds,2022-02-26 05:01:36
273,Katsuura,JP,35.1333,140.3,53.71,49,1,11.41,clear sky,2022-02-26 05:01:36
274,Teguise,ES,29.0605,-13.564,55.62,88,0,5.75,clear sky,2022-02-26 05:01:36
275,Banikoara,BJ,11.2985,2.4386,71.65,12,4,6.62,clear sky,2022-02-26 05:01:37
276,Marawi,PH,7.9986,124.2928,72.64,68,94,9.31,overcast clouds,2022-02-26 05:01:37
277,Nanga Eboko,CM,4.6833,12.3667,62.24,34,31,0.45,scattered clouds,2022-02-26 05:01:37
278,Finnsnes,NO,69.2296,17.9811,24.76,96,78,4.94,light snow,2022-02-26 05:01:38
279,Kawerau,NZ,-38.1,176.7,78.24,58,9,1.01,clear sky,2022-02-26 05:01:38
280,Tomatlan,MX,19.9333,-105.25,66.92,78,0,2.15,clear sky,2022-02-26 05:01:38
281,Dawson Creek,CA,55.7666,-120.2362,15.57,97,14,2.24,few clouds,2022-02-26 05:01:39
282,Yakima,US,46.4665,-120.6678,24.84,77,8,2.21,clear sky,2022-02-26 05:01:39
283,Beringovskiy,RU,63.05,179.3167,23.32,95,100,15.12,light snow,2022-02-26 05:01:39
284,Jinchang,CN,38.4953,102.1739,41.02,17,4,10.78,clear sky,2022-02-26 05:01:40
285,Bad Aussee,AT,47.61,13.7824,34.02,100,99,3.78,snow,2022-02-26 05:01:40
286,Batagay-Alyta,RU,67.8006,130.4114,0.16,93,100,11.97,light snow,2022-02-26 05:01:40
287,Saint Anthony,US,45.0205,-93.218,6.66,78,51,1.99,broken clouds,2022-02-26 05:00:21
288,Oktyabrskiy,RU,54.4815,53.471,18.1,97,79,3.71,broken clouds,2022-02-26 05:01:41
289,Gornopravdinsk,RU,60.05,69.9,19.15,93,61,8.32,broken clouds,2022-02-26 05:01:41
290,Arraial Do Cabo,BR,-22.9661,-42.0278,74.91,87,9,8.28,clear sky,2022-02-26 05:01:41
291,Pogranichnyy,RU,44.4064,131.3769,32.88,62,88,13.71,overcast clouds,2022-02-26 05:01:42
292,Avanigadda,IN,16.0215,80.9181,80.74,39,17,8.79,few clouds,2022-02-26 05:01:42
293,Kudahuvadhoo,MV,2.6708,72.8944,83.19,71,16,13.2,few clouds,2022-02-26 05:01:42
294,Henties Bay,NA,-22.116,14.2845,61.86,84,90,4.68,overcast clouds,2022-02-26 05:01:43
295,Shagonar,RU,51.5333,92.8,9.12,89,100,1.16,overcast clouds,2022-02-26 05:01:43
296,Vestmanna,FO,62.1564,-7.1664,45.52,93,100,24.16,overcast clouds,2022-02-26 05:01:43
297,Buraydah,SA,26.326,43.975,62.42,27,0,12.12,clear sky,2022-02-26 05:01:44
298,Mitchell,US,43.7094,-98.0298,6.12,81,10,4.0,clear sky,2022-02-26 05:01:44
299,Huarmey,PE,-10.0681,-78.1522,72.32,85,100,7.31,overcast clouds,2022-02-26 05:01:44
300,Vardo,NO,70.3705,31.1107,24.4,56,94,12.5,overcast clouds,2022-02-26 05:01:45
301,Sambava,MG,-14.2667,50.1667,80.02,77,97,3.58,overcast clouds,2022-02-26 05:01:45
302,Mikhaylov,RU,54.2292,39.0186,15.96,97,95,4.12,overcast clouds,2022-02-26 05:01:45
303,Tatawin,TN,32.9297,10.4518,48.92,55,4,2.06,clear sky,2022-02-26 05:01:46
304,Shimoda,JP,34.6667,138.95,57.11,51,30,15.28,scattered clouds,2022-02-26 05:01:46
305,Umm Lajj,SA,25.0213,37.2685,64.11,51,0,10.38,clear sky,2022-02-26 05:01:46
306,Yingcheng,CN,30.95,113.55,60.35,47,3,5.12,clear sky,2022-02-26 05:01:46
307,Kruisfontein,ZA,-34.0033,24.7314,66.88,87,6,2.55,clear sky,2022-02-26 05:01:47
308,Dahra,DZ,36.2546,0.8519,51.62,83,100,4.23,overcast clouds,2022-02-26 05:01:47
309,Imbituba,BR,-28.24,-48.6703,74.71,96,99,8.46,overcast clouds,2022-02-26 05:01:47
310,Oarai,JP,36.3167,140.6,57.65,30,7,8.52,clear sky,2022-02-26 05:01:48
311,San Jose,US,37.3394,-121.895,50.74,60,0,5.75,clear sky,2022-02-26 04:58:01
312,Aasiaat,GL,68.7098,-52.8699,-8.75,96,100,12.62,overcast clouds,2022-02-26 05:01:48
313,Airai,TL,-8.9266,125.4092,66.13,84,100,5.77,overcast clouds,2022-02-26 05:01:48
314,Mezhdurechensk,RU,53.6942,88.0603,27.19,93,100,6.38,light snow,2022-02-26 05:01:49
315,Hasaki,JP,35.7333,140.8333,57.6,41,1,8.41,clear sky,2022-02-26 05:01:49
316,Hobyo,SO,5.3505,48.5268,79.77,73,43,11.74,scattered clouds,2022-02-26 05:01:50
317,Wuchi,CN,29.3786,103.023,41.04,65,88,2.33,overcast clouds,2022-02-26 05:01:50
318,Murdochville,CA,48.9583,-65.5006,-13.59,99,51,3.22,broken clouds,2022-02-26 05:01:40
319,Souillac,MU,-20.5167,57.5167,84.36,84,53,11.41,broken clouds,2022-02-26 05:01:50
320,Constitucion,CL,-35.3333,-72.4167,57.25,84,0,3.98,clear sky,2022-02-26 05:01:51
321,Wasilla,US,61.5814,-149.4394,37.49,82,74,7.9,broken clouds,2022-02-26 04:57:33
322,Washington,US,47.5001,-120.5015,24.33,70,99,1.54,overcast clouds,2022-02-26 05:01:51
323,Port Augusta,AU,-32.5,137.7667,97.7,25,43,15.73,scattered clouds,2022-02-26 05:01:51
324,Vega De Alatorre,MX,20.0333,-96.6333,65.39,91,97,13.02,overcast clouds,2022-02-26 05:01:52
325,Kieta,PG,-6.2167,155.6333,85.14,74,69,10.47,light rain,2022-02-26 05:01:52
326,Xiongyue,CN,40.1774,122.1228,36.21,46,33,13.11,scattered clouds,2022-02-26 05:01:52
327,Tashigang,BT,27.3331,91.5542,64.89,42,7,5.64,clear sky,2022-02-26 05:01:53
328,Pozo Colorado,PY,-23.4923,-58.7972,83.8,51,87,4.56,overcast clouds,2022-02-26 05:01:53
329,Kitgum,UG,3.2783,32.8867,74.86,54,87,2.26,overcast clouds,2022-02-26 05:01:53
330,Holme,DK,56.1138,10.1725,34.65,91,0,5.23,clear sky,2022-02-26 05:01:54
331,Bengkulu,ID,-3.8004,102.2655,84.34,62,96,7.16,overcast clouds,2022-02-26 05:01:54
332,Corinto,GR,37.9407,22.9573,48.69,77,3,2.71,clear sky,2022-02-26 05:01:54
333,Misratah,LY,32.3754,15.0925,56.84,51,11,7.94,few clouds,2022-02-26 05:01:55
334,Bandarbeyla,SO,9.4942,50.8122,77.92,69,83,8.55,broken clouds,2022-02-26 05:01:55
335,Loding,NO,67.3,14.75,30.11,88,40,12.66,scattered clouds,2022-02-26 05:01:55
336,Waddan,LY,29.1614,16.139,52.21,46,33,4.23,scattered clouds,2022-02-26 05:01:56
337,Kon Tum,VN,14.35,108.0,81.99,48,40,10.38,scattered clouds,2022-02-26 05:01:56
338,Bundaberg,AU,-24.85,152.35,80.6,76,58,7.36,broken clouds,2022-02-26 05:01:56
339,Vestmannaeyjar,IS,63.4427,-20.2734,39.6,63,100,36.66,overcast clouds,2022-02-26 05:01:56
340,Verkhovazhye,RU,60.7472,42.0465,26.65,91,100,11.74,overcast clouds,2022-02-26 05:01:57
341,Coihaique,CL,-45.5752,-72.0662,47.57,97,83,5.61,broken clouds,2022-02-26 05:01:57
342,Lamont,US,35.2597,-118.9143,51.71,47,0,0.98,clear sky,2022-02-26 05:01:57
343,Chokurdakh,RU,70.6333,147.9167,-5.17,98,100,4.81,overcast clouds,2022-02-26 05:01:58
344,Baykit,RU,61.67,96.37,21.29,91,100,1.92,overcast clouds,2022-02-26 05:01:58
345,Luba,GQ,3.4568,8.5547,80.65,85,100,2.42,overcast clouds,2022-02-26 05:01:58
346,Develi,TR,38.3906,35.4922,34.95,84,99,2.93,overcast clouds,2022-02-26 05:01:59
347,Luena,AO,-11.7833,19.9167,60.85,97,78,1.25,broken clouds,2022-02-26 05:01:59
348,Sulangan,PH,11.1373,123.7228,80.94,73,100,11.43,overcast clouds,2022-02-26 05:02:00
349,Fuerte Olimpo,PY,-21.0415,-57.8738,82.42,57,32,4.79,scattered clouds,2022-02-26 05:02:00
350,Berdigestyakh,RU,62.0989,126.6992,-4.52,87,100,7.65,overcast clouds,2022-02-26 05:02:01
351,Yuli,NG,9.6989,10.2744,66.85,23,39,7.56,scattered clouds,2022-02-26 05:02:01
352,Phan Thiet,VN,10.9333,108.1,90.39,46,43,20.96,scattered clouds,2022-02-26 05:02:01
353,Butembo,CD,0.15,29.2833,61.75,69,81,2.59,broken clouds,2022-02-26 05:00:23
354,Jurado,CO,7.1053,-77.7641,75.15,87,83,4.27,broken clouds,2022-02-26 05:02:02
355,Makat,KZ,47.6469,53.3463,40.98,75,98,20.07,overcast clouds,2022-02-26 05:02:02
356,Honiara,SB,-9.4333,159.95,85.06,73,95,7.14,overcast clouds,2022-02-26 05:02:02
357,Chuguyevka,RU,44.1653,133.8633,33.21,84,95,12.03,light snow,2022-02-26 05:02:03
358,Ola,RU,59.5833,151.2833,17.15,73,100,9.01,overcast clouds,2022-02-26 05:02:03
359,Auki,SB,-8.7676,160.7034,83.57,74,99,8.46,overcast clouds,2022-02-26 05:02:03
360,Faanui,PF,-16.4833,-151.75,82.02,73,15,16.28,few clouds,2022-02-26 05:02:04
361,Hidrolandia,BR,-4.4081,-40.4378,70.95,93,63,2.33,broken clouds,2022-02-26 05:02:04
362,Marrakesh,MA,31.6315,-8.0083,57.27,94,40,8.05,mist,2022-02-26 05:00:28
363,Grindavik,IS,63.8424,-22.4338,34.27,93,75,20.71,light snow,2022-02-26 05:02:05
364,Puerto Escondido,MX,15.85,-97.0667,78.64,75,0,3.8,clear sky,2022-02-26 05:02:05
365,San Policarpo,PH,12.1791,125.5072,81.99,69,98,15.23,overcast clouds,2022-02-26 05:02:05
366,Barth,DE,54.3635,12.7249,39.11,68,5,15.9,clear sky,2022-02-26 04:58:08
367,Soyo,AO,-6.1349,12.3689,79.61,84,89,4.03,light rain,2022-02-26 05:02:06
368,Balabac,PH,7.9868,117.0645,83.08,71,29,17.67,scattered clouds,2022-02-26 05:02:06
369,Namatanai,PG,-3.6667,152.4333,83.46,76,96,6.82,light rain,2022-02-26 05:02:06
370,Tigzirt,DZ,36.8886,4.1198,52.09,81,49,14.29,scattered clouds,2022-02-26 05:02:07
371,Strezhevoy,RU,60.7333,77.5889,12.18,95,95,6.31,overcast clouds,2022-02-26 05:02:07
372,Dwarka,IN,22.2394,68.9678,75.29,56,0,9.08,clear sky,2022-02-26 05:02:08
373,Kushiro,JP,42.975,144.3747,35.28,73,37,11.41,scattered clouds,2022-02-26 05:02:08
374,Babu,CN,24.4167,111.5167,67.33,55,0,3.65,clear sky,2022-02-26 05:02:09
375,Noumea,NC,-22.2763,166.4572,84.18,99,98,12.97,overcast clouds,2022-02-26 05:02:09
376,Yar-Sale,RU,66.8333,70.8333,11.44,92,56,9.51,broken clouds,2022-02-26 05:02:10
377,Kavaratti,IN,10.5669,72.642,81.16,70,63,6.42,broken clouds,2022-02-26 05:02:10
378,Gizo,SB,-8.103,156.8419,85.68,73,85,14.5,light rain,2022-02-26 05:02:10
379,Chuy,UY,-33.6971,-53.4616,65.44,91,0,5.77,heavy intensity rain,2022-02-26 05:02:11
380,Pingyi,CN,35.5006,117.6308,51.8,21,0,18.34,clear sky,2022-02-26 05:02:11
381,Doume,CM,4.2333,13.45,61.7,33,6,2.39,clear sky,2022-02-26 05:02:12
382,Rocha,UY,-34.4833,-54.3333,61.54,64,0,6.87,clear sky,2022-02-26 05:02:12
383,Peresichna,UA,50.0241,35.9826,31.51,94,100,8.16,overcast clouds,2022-02-26 05:02:12
384,Bow Island,CA,49.8668,-111.3684,16.99,80,6,12.21,clear sky,2022-02-26 05:02:13
385,Hisar,IN,29.1667,75.7167,69.69,49,26,17.65,scattered clouds,2022-02-26 05:02:13
386,Catamarca,AR,-28.4696,-65.7852,76.77,76,12,3.02,few clouds,2022-02-26 05:01:18
387,Nome,US,64.5011,-165.4064,36.16,81,91,19.53,overcast clouds,2022-02-26 04:59:53
388,Toora-Khem,RU,52.4675,96.11,22.6,89,97,3.2,overcast clouds,2022-02-26 05:02:14
389,Kajaani,FI,64.2273,27.7285,24.85,86,100,16.11,overcast clouds,2022-02-26 05:02:14
390,Biak,ID,-0.9131,122.8766,85.59,58,93,6.91,overcast clouds,2022-02-26 05:02:14
391,Miraflores,MX,19.2167,-98.8083,62.02,48,29,2.15,scattered clouds,2022-02-26 05:02:15
392,Taoudenni,ML,22.6783,-3.9836,77.0,13,87,11.1,overcast clouds,2022-02-26 05:02:15
393,Seoul,KR,37.5683,126.9778,51.19,59,99,15.86,light rain,2022-02-26 05:01:00
394,Christchurch,NZ,-43.5333,172.6333,59.92,64,75,19.57,broken clouds,2022-02-26 05:02:15
395,Broken Hill,AU,-31.95,141.4333,91.47,21,45,11.81,scattered clouds,2022-02-26 05:02:05
396,Slave Lake,CA,55.2834,-114.769,17.89,95,32,4.14,scattered clouds,2022-02-26 05:02:16
397,San Gavino Monreale,IT,39.5514,8.7917,45.73,86,51,3.09,broken clouds,2022-02-26 05:02:16
398,Cherskiy,RU,68.75,161.3,-6.79,98,99,7.2,overcast clouds,2022-02-26 05:02:16
399,Avera,US,33.194,-82.5271,56.71,50,0,7.56,clear sky,2022-02-26 05:02:17
400,Rio Gallegos,AR,-51.6226,-69.2181,53.4,61,100,6.15,overcast clouds,2022-02-26 05:02:17
401,Cairns,AU,-16.9167,145.7667,99.1,43,18,6.91,few clouds,2022-02-26 05:02:17
402,Akcakoca,TR,41.0866,31.1162,41.09,86,96,2.86,overcast clouds,2022-02-26 05:02:18
403,Korla,CN,41.7597,86.1469,40.32,36,100,3.22,overcast clouds,2022-02-26 05:02:18
404,Cam Ranh,VN,11.9214,109.1591,80.56,69,40,16.11,scattered clouds,2022-02-26 05:02:18
405,Grand Gaube,MU,-20.0064,57.6608,84.38,78,14,7.0,few clouds,2022-02-26 05:02:19
406,Rantepao,ID,-2.9701,119.8978,84.52,51,86,2.62,overcast clouds,2022-02-26 05:01:08
407,Sorong,ID,-0.8833,131.25,82.92,68,65,4.92,broken clouds,2022-02-26 04:57:57
408,Ukiah,US,39.1502,-123.2078,45.45,69,16,2.42,few clouds,2022-02-26 04:57:51
409,Guarapari,BR,-20.6667,-40.4975,74.89,90,0,4.07,clear sky,2022-02-26 05:02:19
410,Isangel,VU,-19.55,169.2667,78.89,81,100,5.32,light rain,2022-02-26 05:02:20
411,Uba,BR,-21.12,-42.9428,68.05,97,3,0.81,clear sky,2022-02-26 05:01:26
412,Luderitz,NA,-26.6481,15.1594,65.23,85,0,13.49,clear sky,2022-02-26 05:02:20
413,Turukhansk,RU,65.8167,87.9833,6.06,93,98,8.95,overcast clouds,2022-02-26 05:02:20
414,Bama,NG,11.5221,13.6856,63.57,50,0,6.17,clear sky,2022-02-26 05:02:21
415,Eyl,SO,7.9803,49.8164,78.58,69,81,10.04,broken clouds,2022-02-26 05:02:21
416,Verkhnevilyuysk,RU,63.4453,120.3167,0.45,87,100,8.28,overcast clouds,2022-02-26 05:02:21
417,Kabare,CD,-2.4683,28.8242,60.66,93,74,0.78,broken clouds,2022-02-26 05:02:22
418,Ilebo,CD,-4.3167,20.5833,69.69,95,92,1.99,overcast clouds,2022-02-26 05:02:22
419,Impfondo,CG,1.6381,18.0667,73.45,70,45,1.74,scattered clouds,2022-02-26 05:02:14
420,Chuzhou,CN,32.3219,118.2978,60.57,37,33,12.86,scattered clouds,2022-02-26 05:02:22
421,Santa Cruz,BO,-17.8,-63.1667,74.66,94,60,3.44,broken clouds,2022-02-26 04:58:10
422,Kavieng,PG,-2.5744,150.7967,83.25,75,93,6.29,moderate rain,2022-02-26 05:02:23
423,Dharchula,IN,29.85,80.5333,59.29,36,90,5.01,light rain,2022-02-26 05:02:24
424,Tondano,ID,1.3038,124.9112,75.29,70,98,4.9,overcast clouds,2022-02-26 05:02:24
425,Kosa,RU,59.9445,54.9977,22.35,91,100,10.89,overcast clouds,2022-02-26 05:02:24
426,Bilibino,RU,68.0546,166.4372,4.46,97,99,2.13,overcast clouds,2022-02-26 05:02:25
427,Half Moon Bay,US,37.4636,-122.4286,50.31,73,0,6.91,clear sky,2022-02-26 05:02:25
428,Lakes Entrance,AU,-37.8811,147.981,70.57,84,100,10.71,light rain,2022-02-26 05:02:25
429,Araouane,ML,18.9048,-3.5265,74.95,13,0,11.18,clear sky,2022-02-26 05:02:25
430,Fossano,IT,44.5489,7.7201,39.78,51,58,8.05,broken clouds,2022-02-26 05:02:26
431,Babushkin,RU,51.7122,105.8647,28.71,76,100,11.25,overcast clouds,2022-02-26 05:02:26
432,Taltal,CL,-25.4,-70.4833,66.51,79,5,0.02,clear sky,2022-02-26 05:01:23
433,Benguela,AO,-12.5763,13.4055,78.4,80,3,1.66,clear sky,2022-02-26 05:00:38
434,Antsohihy,MG,-14.8796,47.9875,78.4,88,95,1.12,overcast clouds,2022-02-26 05:02:27
435,Mujiayingzi,CN,42.1167,118.7833,33.15,21,0,18.01,clear sky,2022-02-26 05:02:27
436,Krasnoselkup,RU,65.7,82.4667,4.71,94,86,9.46,overcast clouds,2022-02-26 05:02:27
437,Svetlogorsk,BY,52.6333,29.7333,30.65,85,11,5.35,few clouds,2022-02-26 05:02:28
438,Sain Alto,MX,23.5833,-103.25,59.16,32,32,4.99,scattered clouds,2022-02-26 05:02:28
439,Ambovombe,MG,-25.1667,46.0833,76.21,78,100,4.45,overcast clouds,2022-02-26 05:02:28
440,Oyem,GA,1.5995,11.5793,68.04,90,6,1.86,clear sky,2022-02-26 05:02:29
441,Matamoros,MX,25.5333,-103.25,59.61,46,11,4.7,few clouds,2022-02-26 05:00:38
442,Havre-Saint-Pierre,CA,50.2334,-63.5986,-11.07,95,44,6.11,scattered clouds,2022-02-26 05:02:29
443,Medvedevo,RU,56.6339,47.804,27.12,96,100,10.25,light snow,2022-02-26 05:02:29
444,Vila Velha,BR,-20.3297,-40.2925,74.95,88,0,4.18,clear sky,2022-02-26 05:01:41
445,Ilhabela,BR,-23.7781,-45.3581,75.47,88,21,6.24,few clouds,2022-02-26 05:02:30
446,Oriximina,BR,-1.7656,-55.8661,73.26,95,71,2.93,heavy intensity rain,2022-02-26 05:02:30
447,Mahibadhoo,MV,3.7833,72.9667,83.07,70,6,13.38,clear sky,2022-02-26 05:02:01
448,Camacha,PT,33.0833,-16.3333,56.53,94,75,18.41,broken clouds,2022-02-26 05:02:31
449,Vila,PT,42.0304,-8.1588,36.48,71,45,5.06,scattered clouds,2022-02-26 05:02:31
450,Taganak,PH,6.0833,118.3,81.91,73,78,15.7,broken clouds,2022-02-26 05:02:31
451,Adrar,MR,20.5022,-10.0711,71.4,31,100,9.78,overcast clouds,2022-02-26 05:02:31
452,Oistins,BB,13.0667,-59.5333,74.34,89,83,16.91,broken clouds,2022-02-26 05:02:32
453,Koumac,NC,-20.5667,164.2833,75.67,83,100,5.21,overcast clouds,2022-02-26 05:02:32
454,Nanortalik,GL,60.1432,-45.2371,9.37,88,100,39.24,light snow,2022-02-26 05:02:33
455,Swellendam,ZA,-34.0226,20.4417,67.23,85,9,2.24,clear sky,2022-02-26 05:02:33
456,Dicabisagan,PH,17.0818,122.4157,74.93,86,99,8.48,overcast clouds,2022-02-26 05:02:33
457,Helena,US,46.5927,-112.0361,16.63,64,4,5.14,clear sky,2022-02-26 05:02:10
458,Olafsvik,IS,64.8945,-23.7142,37.02,78,100,37.33,overcast clouds,2022-02-26 05:02:34
459,Paamiut,GL,61.994,-49.6678,-4.61,93,100,17.45,overcast clouds,2022-02-26 05:02:34
460,Antofagasta,CL,-23.65,-70.4,66.92,80,18,6.67,few clouds,2022-02-26 05:02:34
461,Pamplona,ES,42.8169,-1.6432,34.47,87,0,4.61,clear sky,2022-02-26 05:02:35
462,Morehead,US,37.2711,-87.1764,29.95,80,100,1.01,overcast clouds,2022-02-26 05:02:35
463,Eidsvag,NO,62.7767,8.0668,32.65,74,62,9.37,broken clouds,2022-02-26 05:02:36
464,Kenora,CA,49.8167,-94.4337,4.39,78,75,12.66,broken clouds,2022-02-26 04:58:21
465,Mana,GF,5.6592,-53.7767,76.28,91,99,12.17,overcast clouds,2022-02-26 05:02:36
466,Xuddur,SO,4.1213,43.8894,76.87,61,88,17.87,overcast clouds,2022-02-26 05:02:37
467,Tahoua,NE,14.8888,5.2692,61.61,15,0,11.14,clear sky,2022-02-26 05:02:37
468,Bollnas,SE,61.3482,16.3946,24.39,91,5,3.94,clear sky,2022-02-26 05:02:37
469,Shubarkuduk,KZ,49.1447,56.4872,30.49,93,93,13.87,overcast clouds,2022-02-26 05:02:38
470,Kahului,US,20.8947,-156.47,74.84,86,22,5.01,few clouds,2022-02-26 05:02:38
471,Oranjemund,NA,-28.55,16.4333,63.77,93,96,10.78,overcast clouds,2022-02-26 05:02:38
472,Gisborne,NZ,-38.6533,178.0042,69.94,72,36,5.32,scattered clouds,2022-02-26 05:02:38
473,Hervey Bay,AU,-25.2986,152.8535,79.02,85,51,8.99,broken clouds,2022-02-26 05:02:39
474,Praia Da Vitoria,PT,38.7333,-27.0667,59.76,88,100,10.89,overcast clouds,2022-02-26 05:02:39
475,Golfito,CR,8.639,-83.166,72.18,88,47,3.24,scattered clouds,2022-02-26 05:02:39
476,Egvekinot,RU,66.3167,-179.1667,19.92,87,100,19.19,overcast clouds,2022-02-26 05:02:40
477,Buala,SB,-8.145,159.5921,84.6,76,92,9.57,light rain,2022-02-26 05:02:40
478,Poum,NC,-20.2333,164.0167,76.89,90,100,26.8,overcast clouds,2022-02-26 05:02:44
479,Xining,CN,36.6167,101.7667,30.97,31,0,3.31,clear sky,2022-02-26 05:02:44
480,Waingapu,ID,-9.6567,120.2641,85.75,68,91,16.24,light rain,2022-02-26 05:02:44
481,Nsoko,SZ,-27.0333,31.95,70.66,71,4,2.19,clear sky,2022-02-26 05:02:45
482,Burns Lake,CA,54.2331,-125.7533,18.36,97,96,1.1,overcast clouds,2022-02-26 05:02:45
483,Tadine,NC,-21.55,167.8833,76.96,85,100,11.45,overcast clouds,2022-02-26 05:02:45
484,Front Royal,US,38.9182,-78.1944,38.77,64,100,8.05,overcast clouds,2022-02-26 05:02:46
485,Farim,GW,12.4839,-15.2217,66.54,57,4,3.0,clear sky,2022-02-26 05:02:46
486,Tabasalu,EE,59.4303,24.5331,31.75,93,20,8.05,few clouds,2022-02-26 05:02:46
487,Placido De Castro,BR,-10.3353,-67.1856,71.8,98,68,2.68,broken clouds,2022-02-26 05:02:47
488,Leh,IN,34.1667,77.5833,16.07,61,100,3.02,overcast clouds,2022-02-26 05:00:42
489,Champerico,GT,14.3,-91.9167,81.36,72,11,4.61,few clouds,2022-02-26 05:02:47
490,Olga,RU,43.7444,135.2892,42.75,49,67,11.07,broken clouds,2022-02-26 05:02:47
491,Luorong,CN,24.4058,109.6086,64.96,55,2,3.56,clear sky,2022-02-26 05:02:48
492,Riviere-Au-Renard,CA,48.9957,-64.3971,-8.14,90,64,6.62,broken clouds,2022-02-26 05:02:48
493,Eldorado,BR,-23.7869,-54.2836,75.07,92,100,5.17,overcast clouds,2022-02-26 05:02:48
494,Vysokogornyy,RU,50.1167,139.15,23.94,84,100,6.73,light snow,2022-02-26 05:02:48
495,Traverse City,US,44.7631,-85.6206,25.0,77,100,4.61,overcast clouds,2022-02-26 05:02:49
496,Lebedinyy,RU,58.5167,125.5167,-6.27,86,100,10.71,overcast clouds,2022-02-26 05:02:49
497,Shimanovsk,RU,52.0,127.7,16.47,60,1,16.15,clear sky,2022-02-26 05:02:49
498,Tulum,MX,20.2167,-87.4667,72.18,89,15,6.51,few clouds,2022-02-26 05:02:50
499,Matara,LK,5.9485,80.5353,87.66,56,7,3.13,clear sky,2022-02-26 05:01:31
500,Boralday,KZ,43.3578,76.8594,35.46,87,75,4.47,smoke,2022-02-26 05:02:50
501,Neokhorion,GR,41.1833,23.25,46.6,72,100,1.61,overcast clouds,2022-02-26 05:02:50
502,Santa Lucia,ES,27.9117,-15.5407,54.72,67,40,8.05,scattered clouds,2022-02-26 05:02:51
503,Les Cayes,HT,18.2,-73.75,72.41,76,13,2.13,few clouds,2022-02-26 05:02:51
504,College,US,64.8569,-147.8028,27.46,91,100,5.7,overcast clouds,2022-02-26 05:02:51
505,Conde,BR,-7.2597,-34.9075,76.57,80,90,6.67,overcast clouds,2022-02-26 05:01:36
506,Aksu,CN,41.1231,80.2644,42.85,29,100,1.48,overcast clouds,2022-02-26 05:02:52
507,Nouadhibou,MR,20.931,-17.0347,63.32,90,0,21.41,clear sky,2022-02-26 05:02:52
508,Marsh Harbour,BS,26.5412,-77.0636,72.66,71,11,12.86,few clouds,2022-02-26 05:00:05
509,Birin,NP,26.8865,88.0718,59.81,45,15,5.21,few clouds,2022-02-26 05:02:52
510,Fethiye,TR,36.6217,29.1164,44.47,66,0,5.19,clear sky,2022-02-26 05:02:53
511,Salalah,OM,17.0151,54.0924,72.57,60,5,1.81,clear sky,2022-02-26 05:02:53
512,Athabasca,CA,54.7169,-113.2854,17.35,93,83,3.71,broken clouds,2022-02-26 05:02:54
513,Lokosovo,RU,61.1333,74.8167,11.62,95,88,7.74,overcast clouds,2022-02-26 05:02:54
514,Tuensang,IN,26.2833,94.8333,71.69,40,3,3.2,clear sky,2022-02-26 05:02:54
515,Galesong,ID,-5.3166,119.3661,87.82,69,100,13.82,overcast clouds,2022-02-26 05:02:55
516,Talnakh,RU,69.4865,88.3972,9.21,95,100,6.15,light snow,2022-02-26 05:02:55
517,Naze,JP,28.3667,129.4833,57.31,59,29,7.38,scattered clouds,2022-02-26 05:02:55
518,Collie,AU,-33.3667,116.15,85.28,35,23,11.65,few clouds,2022-02-26 05:02:56
519,Tsilna,RU,54.5953,48.1414,28.15,96,100,11.81,light snow,2022-02-26 05:02:56
520,Iquique,CL,-20.2208,-70.1431,70.48,83,95,1.5,overcast clouds,2022-02-26 05:00:54
521,Guangyuan,CN,32.442,105.823,60.17,31,84,2.75,broken clouds,2022-02-26 05:02:56
522,Roma,US,43.2128,-75.4557,16.43,73,75,0.0,broken clouds,2022-02-26 05:02:57
523,Susurluk,TR,39.9136,28.1578,36.84,90,10,1.83,clear sky,2022-02-26 05:02:57
524,Tucurui,BR,-3.7661,-49.6725,72.81,98,99,2.8,overcast clouds,2022-02-26 05:02:57
525,North Bend,US,43.4065,-124.2243,41.94,96,67,4.32,broken clouds,2022-02-26 05:02:57
526,Red Deer,CA,52.2668,-113.802,26.85,73,0,8.05,clear sky,2022-02-26 04:58:41
