City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
253,Samarai,PG,-10.6167,150.6667,80.35,82,100,19.24,moderate rain,2022-02-26 05:19:51
254,Macusani,PE,-14.0833,-70.4333,39.16,95,100,1.83,light rain,2022-02-26 05:26:24
255,Gubkinskiy,RU,64.434,76.5026,7.57,95,50,11.05,scattered clouds,2022-02-26 05:26:26
256,Boa Vista,BR,2.8197,-60.6733,80.58,74,75,6.91,broken clouds,2022-02-26 05:26:26
257,Ngunguru,NZ,-35.6167,174.5,74.16,61,1,6.85,clear sky,2022-02-26 05:26:26
258,Bambous Virieux,MU,-20.3428,57.7575,84.45,84,40,8.05,light rain,2022-02-26 05:19:43
259,Tigre,AR,-34.426,-58.5796,76.21,76,0,5.75,clear sky,2022-02-26 05:26:02
260,Komsomolskiy,UZ,40.4272,71.7189,50.72,50,100,2.3,haze,2022-02-26 05:26:27
261,Arlit,NE,18.7369,7.3853,62.89,14,0,3.69,clear sky,2022-02-26 05:22:53
262,Huanren,CN,41.2647,125.3667,34.32,49,100,6.64,overcast clouds,2022-02-26 05:26:27
263,Mount Pleasant,US,32.7941,-79.8626,64.99,95,5,0.0,clear sky,2022-02-26 05:26:28
264,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,78.98,72,50,10.96,scattered clouds,2022-02-26 05:21:39
265,Rosarito,MX,32.3333,-117.0333,54.55,57,0,6.33,clear sky,2022-02-26 05:21:48
266,Bjornevatn,NO,69.6672,29.9847,17.94,79,42,10.36,scattered clouds,2022-02-26 05:26:28
267,Dongying,CN,37.4564,118.4856,47.16,16,0,18.03,clear sky,2022-02-26 05:26:28
268,Mirabad,AF,30.4362,61.8383,62.15,23,18,1.43,few clouds,2022-02-26 05:26:29
269,Baculin,PH,7.4525,126.5842,81.77,77,91,10.78,heavy intensity rain,2022-02-26 05:26:29
270,Kangaatsiaq,GL,68.3065,-53.4641,-9.99,97,100,13.29,overcast clouds,2022-02-26 05:20:47
271,Naze,JP,28.3667,129.4833,59.92,59,29,7.38,scattered clouds,2022-02-26 05:19:49
272,Atbasar,KZ,51.8,68.3333,24.98,86,100,4.85,overcast clouds,2022-02-26 05:22:50
273,Moree,AU,-29.4667,149.85,73.42,73,100,14.97,light rain,2022-02-26 05:26:31
274,Solano,US,38.2333,-121.9511,50.5,63,0,0.0,clear sky,2022-02-26 05:26:31
275,Necochea,AR,-38.5473,-58.7368,63.55,56,0,8.12,clear sky,2022-02-26 05:26:32
276,Domoni,KM,-12.2569,44.5319,81.97,81,78,5.28,broken clouds,2022-02-26 05:26:32
277,Kayes,ML,14.0,-11.0,82.89,10,0,2.42,clear sky,2022-02-26 05:26:32
278,Bustamante,MX,26.5333,-100.5,44.71,67,37,4.09,scattered clouds,2022-02-26 05:26:32
279,Jizan,SA,17.3333,42.6667,79.74,74,14,4.88,few clouds,2022-02-26 05:26:33
280,Riverton,US,40.5219,-111.9391,22.24,69,0,6.91,clear sky,2022-02-26 05:26:33
281,Robertson,US,36.5167,-86.8667,32.05,86,100,3.0,overcast clouds,2022-02-26 05:26:33
282,Hasaki,JP,35.7333,140.8333,57.49,41,1,8.41,clear sky,2022-02-26 05:21:04
283,Hervey Bay,AU,-25.2986,152.8535,84.31,84,51,8.99,broken clouds,2022-02-26 05:22:02
284,Kedougou,SN,12.5579,-12.1743,79.0,48,5,7.85,clear sky,2022-02-26 05:26:34
285,Quang Ngai,VN,15.1167,108.8,69.44,90,100,6.08,overcast clouds,2022-02-26 05:26:34
286,Kashi,CN,39.4547,75.9797,42.01,45,75,6.71,broken clouds,2022-02-26 05:26:35
287,Mantua,IT,45.1667,10.7833,41.7,89,64,3.0,broken clouds,2022-02-26 05:26:35
288,Flin Flon,CA,54.7682,-101.865,22.87,91,100,11.32,overcast clouds,2022-02-26 05:26:35
289,Takapau,NZ,-40.0333,176.35,70.18,73,37,6.6,scattered clouds,2022-02-26 05:26:36
290,Mehamn,NO,71.0357,27.8492,20.44,69,89,17.58,overcast clouds,2022-02-26 05:26:37
291,Zemio,CF,5.0314,25.1361,69.76,25,99,1.48,overcast clouds,2022-02-26 05:26:38
292,Halberstadt,DE,51.9,11.05,38.73,91,74,12.39,broken clouds,2022-02-26 05:26:38
293,Portland,US,45.5234,-122.6762,39.61,60,0,10.0,clear sky,2022-02-26 05:20:07
294,Kita,ML,13.0349,-9.4895,77.95,14,1,2.84,clear sky,2022-02-26 05:26:38
295,Nara,JP,34.6851,135.8049,55.96,34,3,8.59,clear sky,2022-02-26 05:22:19
296,Buala,SB,-8.145,159.5921,84.6,76,92,9.57,light rain,2022-02-26 05:21:47
297,Campoverde,PE,-8.4753,-74.8058,72.66,99,100,1.03,overcast clouds,2022-02-26 05:23:08
298,Jaisalmer,IN,26.9147,70.9181,70.07,39,31,15.43,scattered clouds,2022-02-26 05:22:15
299,Ossora,RU,59.2353,163.0719,10.74,92,87,2.33,overcast clouds,2022-02-26 05:21:26
300,Olinda,BR,-8.0089,-34.8553,82.13,69,40,6.91,scattered clouds,2022-02-26 05:26:40
301,Palu,ID,-0.8917,119.8707,86.7,66,85,4.34,overcast clouds,2022-02-26 05:26:41
302,Upernavik,GL,72.7868,-56.1549,-12.89,85,89,5.59,overcast clouds,2022-02-26 05:19:35
303,Manta,EC,-0.95,-80.7333,80.38,78,75,2.3,broken clouds,2022-02-26 05:26:42
304,Moron,AR,-34.6534,-58.6198,75.96,73,3,6.08,clear sky,2022-02-26 05:26:43
305,Asau,RO,46.4333,26.4,38.95,79,98,3.78,overcast clouds,2022-02-26 05:20:46
306,Nhulunbuy,AU,-12.2333,136.7667,86.61,62,40,26.46,scattered clouds,2022-02-26 05:25:14
307,Khani,GE,41.9563,42.9566,38.77,98,94,0.81,overcast clouds,2022-02-26 05:20:24
308,Thinadhoo,MV,0.5333,72.9333,83.26,73,16,12.39,few clouds,2022-02-26 05:26:46
309,Westport,US,41.1415,-73.3579,28.36,63,0,11.5,clear sky,2022-02-26 05:19:58
310,Severo-Kurilsk,RU,50.6789,156.125,27.59,77,94,23.71,light snow,2022-02-26 05:20:01
311,Tocopilla,CL,-22.092,-70.1979,69.33,80,52,4.18,broken clouds,2022-02-26 05:26:49
312,Khilok,RU,51.3674,110.4676,22.51,82,100,14.23,overcast clouds,2022-02-26 05:22:55
313,Aripuana,BR,-9.1667,-60.6333,71.85,99,79,0.78,broken clouds,2022-02-26 05:22:09
314,Mecca,SA,21.4267,39.8261,66.87,35,0,9.48,clear sky,2022-02-26 05:17:11
315,Batticaloa,LK,7.7102,81.6924,81.36,77,25,10.02,scattered clouds,2022-02-26 05:26:51
316,Kihei,US,20.785,-156.4656,74.84,81,0,18.41,clear sky,2022-02-26 05:25:09
317,Mechanicsville,US,37.6088,-77.3733,42.93,65,20,8.05,few clouds,2022-02-26 05:26:52
318,Belorechensk,RU,44.76,39.87,43.52,89,100,2.57,overcast clouds,2022-02-26 05:26:52
319,Lavrentiya,RU,65.5833,-171.0,24.31,93,100,12.35,overcast clouds,2022-02-26 05:25:12
320,Waipawa,NZ,-41.4122,175.5153,64.45,73,35,10.49,scattered clouds,2022-02-26 05:24:54
321,Nabire,ID,-3.3667,135.4833,83.14,72,90,4.63,overcast clouds,2022-02-26 05:26:53
322,Lae,PG,-6.7221,146.9847,90.27,68,100,9.71,overcast clouds,2022-02-26 05:26:54
323,Georgetown,MY,5.4112,100.3354,85.93,74,20,9.22,few clouds,2022-02-26 05:20:08
324,Yueyang,CN,29.3333,113.0919,56.1,62,98,5.5,overcast clouds,2022-02-26 05:26:54
325,Grand Gaube,MU,-20.0064,57.6608,84.6,78,14,5.99,few clouds,2022-02-26 05:22:21
326,Tete,MZ,-16.1564,33.5867,78.89,89,40,0.0,scattered clouds,2022-02-26 05:26:54
327,Fukue,JP,32.6881,128.8419,55.76,44,20,13.8,few clouds,2022-02-26 05:26:55
328,Male,MV,4.1748,73.5089,87.75,66,20,16.11,few clouds,2022-02-26 05:26:55
329,Acajutla,SV,13.5928,-89.8275,78.8,74,10,5.12,clear sky,2022-02-26 05:26:55
330,Byron Bay,AU,-28.65,153.6167,77.11,87,100,14.65,moderate rain,2022-02-26 05:21:02
331,Taoudenni,ML,22.6783,-3.9836,77.0,13,87,11.1,overcast clouds,2022-02-26 05:20:47
332,Podosinovets,RU,60.2776,47.0659,25.47,90,100,12.1,light snow,2022-02-26 05:26:56
333,Nioro,GM,13.35,-15.75,67.39,55,5,7.56,clear sky,2022-02-26 05:26:56
334,Saint Anthony,US,45.0205,-93.218,6.66,77,0,5.75,clear sky,2022-02-26 05:23:13
335,Shatki,RU,55.1887,44.1249,31.14,97,100,7.92,light snow,2022-02-26 05:26:56
336,Atar,MR,20.5169,-13.0499,73.72,32,100,6.82,overcast clouds,2022-02-26 05:26:57
337,Teya,RU,60.3778,92.6267,22.8,89,100,7.61,light snow,2022-02-26 05:26:57
338,Le Port,RE,-20.9373,55.2919,84.51,79,74,2.84,broken clouds,2022-02-26 05:26:57
339,Karlshamn,SE,56.1706,14.8619,30.69,81,8,9.62,clear sky,2022-02-26 05:26:58
340,Kavaratti,IN,10.5669,72.642,81.16,70,63,6.42,broken clouds,2022-02-26 05:19:17
341,Touros,BR,-5.1989,-35.4608,79.7,71,90,10.94,overcast clouds,2022-02-26 05:21:01
342,Baikunthpur,IN,23.25,82.55,80.04,20,0,8.37,clear sky,2022-02-26 05:26:58
343,Jerecuaro,MX,20.15,-100.5167,60.98,65,90,3.76,overcast clouds,2022-02-26 05:26:58
344,Mombetsu,JP,44.3525,143.3525,42.82,39,75,16.11,broken clouds,2022-02-26 05:27:02
345,Leningradskiy,RU,69.3833,178.4167,12.87,95,100,5.86,overcast clouds,2022-02-26 05:20:05
346,Piranhas,BR,-16.4269,-51.8222,72.77,88,11,4.18,few clouds,2022-02-26 05:27:02
347,Gayny,RU,60.3071,54.3241,23.5,87,100,11.01,overcast clouds,2022-02-26 05:20:59
348,Cabedelo,BR,-6.9811,-34.8339,79.47,73,99,7.9,overcast clouds,2022-02-26 05:27:03
349,Ponta Delgada,PT,37.7333,-25.6667,60.49,88,40,12.66,scattered clouds,2022-02-26 05:21:32
350,Hobyo,SO,5.3505,48.5268,79.77,73,43,11.74,scattered clouds,2022-02-26 05:19:43
351,Berlevag,NO,70.8578,29.0864,21.09,63,93,15.86,overcast clouds,2022-02-26 05:19:43
352,Deputatskiy,RU,69.3,139.9,-9.35,96,100,4.12,overcast clouds,2022-02-26 05:21:51
353,La Asuncion,VE,11.0333,-63.8628,83.93,74,88,3.44,overcast clouds,2022-02-26 05:27:04
354,Victoria,HK,22.2855,114.1577,70.95,72,28,10.0,scattered clouds,2022-02-26 05:20:56
355,Ahvaz,IR,31.3203,48.6693,64.35,77,75,2.3,broken clouds,2022-02-26 05:27:04
356,Mutoko,ZW,-17.397,32.2268,63.46,85,84,3.2,broken clouds,2022-02-26 05:27:04
357,Thompson,CA,55.7435,-97.8558,14.16,79,100,11.5,overcast clouds,2022-02-26 05:19:50
358,La Solana,ES,38.9442,-3.2381,44.42,74,90,8.25,overcast clouds,2022-02-26 05:27:05
359,Eirunepe,BR,-6.6603,-69.8736,71.89,99,98,1.81,moderate rain,2022-02-26 05:25:49
360,Port Lincoln,AU,-34.7333,135.8667,72.0,55,49,11.56,scattered clouds,2022-02-26 05:20:54
361,Havoysund,NO,70.9963,24.6622,22.08,87,100,15.99,snow,2022-02-26 05:27:05
362,Yaan,NG,7.3833,8.5667,73.76,17,12,2.82,few clouds,2022-02-26 05:21:58
363,Esmeraldas,BR,-19.7625,-44.3139,72.46,94,18,3.62,few clouds,2022-02-26 05:21:30
364,Batagay-Alyta,RU,67.8006,130.4114,0.16,93,100,11.97,light snow,2022-02-26 05:20:30
365,Hay River,CA,60.8156,-115.7999,-4.02,84,75,2.3,broken clouds,2022-02-26 05:19:45
366,Lensk,RU,60.7253,114.9278,2.75,84,99,5.37,overcast clouds,2022-02-26 05:27:06
367,Paamiut,GL,61.994,-49.6678,-4.61,93,100,17.45,overcast clouds,2022-02-26 05:22:41
368,Tevaitoa,PF,-16.7833,-151.5,82.15,73,16,15.41,few clouds,2022-02-26 05:27:08
369,Ballina,AU,-28.8667,153.5667,77.18,88,100,16.11,light rain,2022-02-26 05:27:08
370,Teruel,ES,40.6667,-0.6667,42.76,87,9,4.16,clear sky,2022-02-26 05:27:09
371,Jand,PK,33.4299,72.0193,57.25,61,0,2.44,clear sky,2022-02-26 05:27:09
372,Rawlins,US,41.7911,-107.2387,12.42,66,0,14.97,clear sky,2022-02-26 05:27:09
373,Kapit,MY,2.0167,112.9333,93.79,47,79,1.92,broken clouds,2022-02-26 05:20:08
374,Fort Nelson,CA,58.8053,-122.7002,26.19,74,75,4.61,broken clouds,2022-02-26 05:21:00
375,Aksu,CN,41.1231,80.2644,42.85,29,100,1.48,overcast clouds,2022-02-26 05:27:10
376,Sri Aman,MY,1.2376,111.4621,91.45,66,40,2.3,scattered clouds,2022-02-26 05:27:10
377,Ambarawa,ID,-7.2633,110.3975,80.37,79,95,3.02,overcast clouds,2022-02-26 05:27:10
378,Pundaguitan,PH,6.3711,126.1689,79.9,80,100,13.13,overcast clouds,2022-02-26 05:27:11
379,Faya,SA,18.3851,42.4509,59.11,41,6,4.38,clear sky,2022-02-26 05:19:32
380,Pindiga,NG,9.9833,10.9333,65.91,21,31,9.71,scattered clouds,2022-02-26 05:27:12
381,Pisco,PE,-13.7,-76.2167,68.05,83,0,8.05,clear sky,2022-02-26 05:21:17
382,Bullhead City,US,35.1478,-114.5683,56.01,19,0,21.85,clear sky,2022-02-26 05:25:25
383,Juneau,US,58.3019,-134.4197,37.4,95,100,16.11,light rain,2022-02-26 05:27:12
384,Balaghat,IN,21.8,80.1833,83.35,20,16,6.55,few clouds,2022-02-26 05:27:13
385,College,US,64.8569,-147.8028,38.86,64,75,10.36,broken clouds,2022-02-26 05:22:30
386,Suluq,LY,31.6682,20.2521,49.39,78,39,4.16,scattered clouds,2022-02-26 05:27:13
387,Monterey,US,36.2505,-121.2516,43.09,60,0,5.46,clear sky,2022-02-26 05:27:13
388,Abapo,BO,-18.8333,-63.4667,65.84,97,56,1.23,broken clouds,2022-02-26 05:27:14
389,Coos Bay,US,43.3665,-124.2179,41.02,93,0,8.05,clear sky,2022-02-26 05:21:22
390,Urambo,TZ,-5.0667,32.05,64.8,96,98,2.8,light rain,2022-02-26 05:27:14
391,Quesnel,CA,52.9999,-122.5029,23.5,80,0,2.3,clear sky,2022-02-26 05:27:15
392,Minchinabad,PK,30.163,73.5685,68.13,53,7,15.5,clear sky,2022-02-26 05:27:15
393,Yanam,IN,16.7333,82.2167,79.2,39,14,7.49,few clouds,2022-02-26 05:27:15
394,Isaszeg,HU,47.5301,19.4021,36.91,52,0,8.05,clear sky,2022-02-26 05:27:16
395,Pucara,PE,-15.9803,-71.4606,42.89,83,100,2.48,overcast clouds,2022-02-26 05:27:16
396,Korhogo,CI,9.45,-5.6333,73.45,34,46,3.09,scattered clouds,2022-02-26 05:20:32
397,Sao Filipe,CV,14.8961,-24.4956,67.44,78,10,16.49,clear sky,2022-02-26 05:19:57
398,Cortes,ES,41.9395,-1.4396,40.44,74,100,4.76,overcast clouds,2022-02-26 05:27:18
399,Zhezkazgan,KZ,47.8043,67.7144,28.38,93,100,20.13,light snow,2022-02-26 05:22:24
400,Bubaque,GW,11.2833,-15.8333,74.16,68,3,15.46,clear sky,2022-02-26 05:27:18
401,Slave Lake,CA,55.2834,-114.769,17.58,79,0,0.0,clear sky,2022-02-26 05:20:36
402,Abu Kamal,SY,34.4506,40.9171,53.31,68,38,9.55,scattered clouds,2022-02-26 05:27:19
403,Dalvik,IS,65.9702,-18.5286,37.33,78,6,15.14,clear sky,2022-02-26 05:27:19
404,Gaoua,BF,10.2992,-3.2508,77.29,17,18,3.18,few clouds,2022-02-26 05:27:19
405,Bridgewater,CA,44.3835,-64.5155,13.68,85,98,16.11,overcast clouds,2022-02-26 05:27:20
406,Alofi,NU,-19.0595,-169.9187,80.49,83,96,6.91,overcast clouds,2022-02-26 05:19:42
407,Charleston,US,32.7766,-79.9309,66.36,95,20,3.44,few clouds,2022-02-26 05:27:21
408,Inhambane,MZ,-23.865,35.3833,74.89,86,9,8.39,clear sky,2022-02-26 05:20:32
409,Itarema,BR,-2.9248,-39.9167,78.15,80,58,8.55,broken clouds,2022-02-26 05:22:39
410,Campos Do Jordao,BR,-22.7394,-45.5914,60.96,95,39,2.89,scattered clouds,2022-02-26 05:27:23
411,Verkhnetulomskiy,RU,68.6073,31.7962,21.33,83,100,6.8,overcast clouds,2022-02-26 05:27:25
412,Kulu,TR,39.0951,33.0799,34.79,83,98,8.32,overcast clouds,2022-02-26 05:27:26
413,Mersing,MY,2.4312,103.8405,84.11,74,40,5.75,scattered clouds,2022-02-26 05:27:26
414,Moose Factory,CA,51.2585,-80.6094,10.4,52,100,13.8,overcast clouds,2022-02-26 05:27:28
415,Labrea,BR,-7.2586,-64.7981,69.69,99,90,2.24,overcast clouds,2022-02-26 05:27:29
416,Hualmay,PE,-11.0964,-77.6139,70.97,88,100,7.14,overcast clouds,2022-02-26 05:27:29
417,Robertsport,LR,6.7533,-11.3686,78.15,91,84,9.53,broken clouds,2022-02-26 05:27:29
418,Wajir,KE,1.7471,40.0573,78.76,73,75,10.36,broken clouds,2022-02-26 05:27:30
419,Snyder,US,32.7179,-100.9176,30.34,59,0,10.36,clear sky,2022-02-26 05:27:31
420,Senador Jose Porfirio,BR,-2.5908,-51.9542,73.36,98,100,1.95,moderate rain,2022-02-26 05:27:32
421,Umm Lajj,SA,25.0213,37.2685,64.11,51,0,10.38,clear sky,2022-02-26 05:27:32
422,Cap Malheureux,MU,-19.9842,57.6142,84.69,78,15,5.99,few clouds,2022-02-26 05:21:47
423,Jimo,CN,36.3897,120.4622,51.58,40,21,26.84,few clouds,2022-02-26 05:27:33
424,Kiunga,PG,-6.1219,141.2906,91.81,48,96,2.75,moderate rain,2022-02-26 05:22:32
425,Nishihara,JP,26.1842,127.7558,69.85,58,75,16.11,broken clouds,2022-02-26 05:27:34
426,Rudbar,AF,30.15,62.6,62.87,17,9,0.65,clear sky,2022-02-26 05:20:31
427,Sarkand,KZ,45.41,79.9186,34.99,73,99,1.81,overcast clouds,2022-02-26 05:27:36
428,Goderich,CA,43.7501,-81.7165,21.52,68,34,9.22,scattered clouds,2022-02-26 05:21:12
429,Povenets,RU,62.8487,34.8262,29.25,96,100,7.65,overcast clouds,2022-02-26 05:27:37
430,Kochubey,RU,44.3861,46.5825,43.27,85,23,8.97,few clouds,2022-02-26 05:27:37
431,Oranjemund,NA,-28.55,16.4333,63.77,93,96,10.78,overcast clouds,2022-02-26 05:20:49
432,Huarmey,PE,-10.0681,-78.1522,72.32,85,100,7.31,overcast clouds,2022-02-26 05:20:38
433,Guiratinga,BR,-16.3494,-53.7583,71.6,91,1,2.42,clear sky,2022-02-26 05:27:42
434,Biak,ID,-0.9131,122.8766,85.59,58,93,6.91,overcast clouds,2022-02-26 05:27:42
435,Bilma,NE,18.6853,12.9164,59.85,23,0,6.26,clear sky,2022-02-26 05:27:43
436,Lugovoy,KZ,42.9472,72.7644,45.34,54,100,3.02,overcast clouds,2022-02-26 05:27:43
437,Key West,US,24.5557,-81.7826,75.0,78,0,8.05,clear sky,2022-02-26 05:27:43
438,Tuatapere,NZ,-46.1333,167.6833,55.81,48,10,7.05,clear sky,2022-02-26 05:20:53
439,Aban,RU,56.67,96.06,26.06,86,100,10.98,overcast clouds,2022-02-26 05:27:44
440,Adrar,MR,20.5022,-10.0711,71.4,31,100,9.78,overcast clouds,2022-02-26 05:20:44
441,Moindou,NC,-21.6924,165.677,84.15,77,100,9.42,light rain,2022-02-26 05:27:45
442,Antofagasta,CL,-23.65,-70.4,63.68,80,18,6.67,few clouds,2022-02-26 05:27:45
443,Baraki Barak,AF,33.9675,68.9486,29.57,41,0,2.89,clear sky,2022-02-26 05:27:45
444,Oktyabrskiy,RU,54.4815,53.471,18.1,97,79,3.71,broken clouds,2022-02-26 05:27:46
445,Annau,TM,37.8876,58.516,47.7,66,13,16.11,few clouds,2022-02-26 05:27:46
446,Coihaique,CL,-45.5752,-72.0662,49.95,93,100,2.3,light rain,2022-02-26 05:22:23
447,Aykhal,RU,66.0,111.5,-3.59,78,3,5.55,clear sky,2022-02-26 05:21:51
448,Fakel,RU,57.6325,53.0252,25.52,92,100,9.44,overcast clouds,2022-02-26 05:27:47
449,Jiexiu,CN,37.0244,111.9125,43.88,21,0,10.94,clear sky,2022-02-26 05:27:47
450,Acapulco,MX,16.8634,-99.8901,78.62,83,40,2.3,scattered clouds,2022-02-26 05:17:47
451,San Rafael,AR,-34.6177,-68.3301,70.83,66,0,6.6,clear sky,2022-02-26 05:16:58
452,Carballo,ES,43.213,-8.691,46.9,71,0,3.91,clear sky,2022-02-26 05:27:47
453,Lakes Entrance,AU,-37.8811,147.981,69.57,84,100,10.71,overcast clouds,2022-02-26 05:20:57
454,Carlsbad,US,33.1581,-117.3506,55.29,76,0,3.44,clear sky,2022-02-26 05:23:53
455,Port Blair,IN,11.6667,92.75,86.04,70,40,11.5,scattered clouds,2022-02-26 05:27:49
456,Puerto Gaitan,CO,4.3133,-72.0816,82.29,48,38,7.02,scattered clouds,2022-02-26 05:26:16
457,Hokitika,NZ,-42.7167,170.9667,67.64,62,70,9.31,broken clouds,2022-02-26 05:27:49
458,Sola,VU,-13.8833,167.55,82.9,74,100,11.23,moderate rain,2022-02-26 05:22:22
459,Akdagmadeni,TR,39.6603,35.8836,32.72,97,100,5.35,light snow,2022-02-26 05:27:50
460,San Carlos,VE,9.6612,-68.5827,76.21,72,100,3.89,overcast clouds,2022-02-26 05:27:50
461,Wanaka,NZ,-44.7,169.15,63.1,54,95,1.99,overcast clouds,2022-02-26 05:27:50
462,Novyy Nekouz,RU,57.9029,38.07,28.81,95,100,9.71,overcast clouds,2022-02-26 05:27:52
463,Orlik,RU,52.5178,99.825,21.27,71,82,6.11,broken clouds,2022-02-26 05:27:52
464,Pingshan,CN,22.9938,114.7131,67.89,57,1,4.34,clear sky,2022-02-26 05:27:52
465,Finote Selam,ET,10.7,37.2667,65.5,52,100,1.88,overcast clouds,2022-02-26 05:27:53
466,Sawang Daen Din,TH,17.4753,103.4575,84.18,45,51,4.83,broken clouds,2022-02-26 05:27:53
467,Lata,PT,40.1629,-8.3327,52.05,69,100,3.98,overcast clouds,2022-02-26 05:27:53
468,Flinders,AU,-34.5833,150.8552,71.38,90,100,4.0,moderate rain,2022-02-26 05:19:46
469,Talcahuano,CL,-36.7167,-73.1167,60.48,94,100,4.61,overcast clouds,2022-02-26 05:22:04
470,Sakakah,SA,29.9697,40.2064,49.57,60,0,5.21,clear sky,2022-02-26 05:21:28
471,Monte Patria,CL,-30.6919,-70.9467,69.49,55,0,1.86,clear sky,2022-02-26 05:27:54
472,Marovoay,MG,-16.1,46.6333,84.34,85,100,0.81,overcast clouds,2022-02-26 05:27:54
473,Vung Tau,VN,10.346,107.0843,83.79,62,23,17.92,few clouds,2022-02-26 05:26:26
474,Mana,GF,5.6592,-53.7767,76.28,91,99,12.17,light rain,2022-02-26 05:27:55
475,Bengkulu,ID,-3.8004,102.2655,84.34,62,96,7.16,overcast clouds,2022-02-26 05:20:14
476,Sinazongwe,ZM,-17.2614,27.4618,72.41,79,0,1.63,light rain,2022-02-26 05:27:55
477,Werda,BW,-25.2667,23.2833,69.62,60,62,8.57,broken clouds,2022-02-26 05:27:55
478,Palauig,PH,15.435,119.9045,83.62,66,12,9.48,few clouds,2022-02-26 05:19:28
479,Mahanje,TZ,-9.9333,35.3333,65.64,95,100,2.04,light rain,2022-02-26 05:27:56
480,Jinji,CN,23.2281,110.8261,68.79,56,0,3.11,clear sky,2022-02-26 05:27:56
481,Trencin,SK,48.8333,18.25,31.26,73,57,3.58,broken clouds,2022-02-26 05:27:56
482,Pangnirtung,CA,66.1451,-65.7125,-23.35,98,100,2.35,overcast clouds,2022-02-26 05:22:36
483,Tautira,PF,-17.7333,-149.15,84.22,73,47,14.45,scattered clouds,2022-02-26 05:21:28
484,Tabou,CI,4.423,-7.3528,77.23,92,11,7.02,few clouds,2022-02-26 05:27:57
485,High Level,CA,58.5169,-117.136,21.31,79,100,5.75,overcast clouds,2022-02-26 05:21:23
486,Chapadinha,BR,-3.7417,-43.3603,72.05,99,100,2.37,overcast clouds,2022-02-26 05:27:57
487,Grindavik,IS,63.8424,-22.4338,36.07,80,75,23.02,broken clouds,2022-02-26 05:19:41
488,Pochutla,MX,15.7432,-96.4661,76.82,80,1,3.8,clear sky,2022-02-26 05:22:33
489,Unai,BR,-16.3575,-46.9061,69.69,92,19,0.65,few clouds,2022-02-26 05:27:57
490,Gold Coast,AU,-28.0,153.4333,74.25,96,75,14.97,light rain,2022-02-26 05:15:25
491,Rio Grande,BR,-32.035,-52.0986,73.51,95,1,4.85,clear sky,2022-02-26 05:20:54
492,Sena Madureira,BR,-9.0656,-68.6569,72.39,99,77,2.28,broken clouds,2022-02-26 05:27:58
493,Nishiwaki,JP,34.9833,134.9667,53.98,40,23,9.08,few clouds,2022-02-26 05:27:58
494,Kondinskoye,RU,59.6481,67.41,18.75,92,24,9.4,few clouds,2022-02-26 05:27:59
495,Saint-Georges,GD,12.0564,-61.7485,76.68,83,75,11.5,broken clouds,2022-02-26 05:27:59
496,San Lawrenz,MT,36.0553,14.204,52.86,89,31,1.01,scattered clouds,2022-02-26 05:27:59
497,Half Moon Bay,US,37.4636,-122.4286,50.61,74,0,6.91,clear sky,2022-02-26 05:20:51
498,Kota Kinabalu,MY,5.9749,116.0724,89.58,62,20,8.05,few clouds,2022-02-26 05:24:45
499,Tezu,IN,27.9167,96.1667,76.24,38,58,4.03,broken clouds,2022-02-26 05:28:00
500,Koroni,GR,36.8,21.95,50.07,74,24,7.36,few clouds,2022-02-26 05:28:00
501,Katsuura,JP,35.1333,140.3,55.51,49,1,11.41,clear sky,2022-02-26 05:19:31
502,Lasa,IT,46.6166,10.7002,32.61,93,58,6.58,broken clouds,2022-02-26 05:21:30
503,Chifeng,CN,42.2683,118.9636,34.43,22,0,18.97,clear sky,2022-02-26 05:22:01
504,Rio Gallegos,AR,-51.6226,-69.2181,48.25,81,0,2.3,clear sky,2022-02-26 05:28:01
505,Roald,NO,62.5833,6.1333,39.34,56,75,13.8,light rain,2022-02-26 05:28:01
506,Karlskrona,SE,56.1616,15.5866,30.65,79,20,10.69,few clouds,2022-02-26 05:28:01
507,Talnakh,RU,69.4865,88.3972,7.21,95,100,6.15,light snow,2022-02-26 05:20:50
508,Christchurch,NZ,-43.5333,172.6333,59.92,64,100,18.41,overcast clouds,2022-02-26 05:27:14
509,Santa Rosalia,MX,27.3167,-112.2833,53.15,60,100,5.88,overcast clouds,2022-02-26 05:28:02
510,San Vicente,AR,-26.6167,-54.1333,66.07,98,100,1.86,overcast clouds,2022-02-26 05:28:02
511,Puerto Suarez,BO,-18.95,-57.8,75.87,85,61,1.77,broken clouds,2022-02-26 05:28:02
512,Molo,KE,-0.2479,35.7374,55.13,75,52,4.56,broken clouds,2022-02-26 05:28:03
513,Vostok,RU,46.4856,135.8833,24.69,90,100,12.15,light snow,2022-02-26 05:22:09
514,Edd,ER,13.9297,41.6925,78.73,79,9,7.78,clear sky,2022-02-26 05:28:03
515,Ilhabela,BR,-23.7781,-45.3581,75.47,88,21,6.24,few clouds,2022-02-26 05:28:03
516,Klamath Falls,US,42.2249,-121.7817,33.87,48,0,0.0,clear sky,2022-02-26 05:24:02
517,Latung,PH,5.5,120.8833,81.43,69,99,1.14,overcast clouds,2022-02-26 05:28:04
